frame.number,protocol,function,eth.src,eth.dst,ip.src,ip.dst,tcp.flags_ack,tcp.flags_fin,tcp.flags_reset,tcp.flags_syn,tcp.hdr_len,tcp.len,tcp.payload,ip.flags_df,ip.flags_mf,ip.flags_rb,ip.frag_offset,ip.hdr_len,ip.len,ip.ttl,ip.checksum,tcp.checksum,tcp.dstport,tcp.srcport,udp.checksum,udp.dstport,udp.length,udp.payload,udp.srcport,pn_rt.cycle_counter,ground_truth
3632582,S7,0,18:db:f2:38:71:39,28:63:36:a9:de:e6,172.16.106.199,172.16.106.14,True,False,False,False,20,37,03:00:00:25:02:f0:80:32:01:00:00:04:00:00:14:00:00:28:00:00:00:00:00:00:fd:00:00:09:50:5f:50:52:4f:47:52:41:4d,True,False,False,0,20,77,64,0x905b,0xb763,102,44538,0,0,0,0,0,0,1
3632629,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,True,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6dec,0x411a,44538,102,0,0,0,0,0,0,0
3632633,0,0,28:63:36:a9:de:e6,18:db:f2:38:71:39,172.16.106.14,172.16.106.199,False,False,True,False,20,0,0,False,False,False,0,20,40,30,0x6deb,0xc7c2,44538,102,0,0,0,0,0,0,0
3633403,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633404,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:9a:90:b3,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633440,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:9a:90:b3,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633442,Profinet,ACYCLIC IO ALARM HIGH,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635856,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635859,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650934,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650944,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665997,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666001,Profinet,PN DCP IDENTIFY RESPONSE SUCCESS,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666013,Profinet,PN DCP IDENTIFY REQUEST,28:63:36:9a:90:b3,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666019,Profinet,PN DCP IDENTIFY RESPONSE SUCCESS,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672026,ARP,REQUEST,ac:64:17:03:4f:c5,ff:ff:ff:ff:ff:ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672031,ARP,REPLY,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672046,ARP,REPLY,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684085,Profinet,DCE RPC CONNECT REQUEST,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,553,64,0x709a,0,0,0,0x5d12,34964,533,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:b2:93:76:2c:01:00:10:10:b0:e9:ac:64:17:03:4f:c5:00:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:bd:01:00:00:00:00:a9:01:00:00:a9:01:00:00:a9:01:00:00:00:00:00:00:a9:01:00:00:01:01:00:41:01:00:00:01:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:02:ac:64:17:03:4f:c5:de:a0:00:00:6c:97:11:d1:82:71:00:64:01:14:00:2a:00:00:00:11:02:58:88:92:00:0b:66:65:73:74:6f:2d:73:70:73:2d:33:01:02:00:56:01:00:00:01:00:01:88:92:00:00:00:02:00:28:80:01:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:00:01:00:02:00:01:00:25:01:02:00:56:01:00:00:02:00:02:88:92:00:00:00:02:00:28:80:20:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:01:00:02:00:01:00:05:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:01:04:00:4a:01:00:00:01:00:00:00:00:00:00:00:00:10:01:00:00:00:04:00:01:00:00:10:00:00:00:00:01:00:00:01:01:80:00:00:00:10:01:00:00:00:01:00:00:01:01:80:01:00:00:10:01:00:00:00:01:00:00:01:01:80:02:00:00:10:01:00:00:00:01:00:00:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:01:00:00:00:02:00:00:00:01:00:01:00:00:00:01:00:01:00:01:00:20:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:02:00:00:00:03:00:00:00:01:00:01:00:00:00:02:00:02:00:02:00:20:01:01:01:03:00:16:01:00:00:01:88:92:00:00:00:00:00:01:00:03:00:01:01:00:c0:00:a0:00,54485,0,0
3684096,Profinet,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56128,0
3684101,Profinet,DCE RPC CONNECT REQUEST,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,172.16.106.11,172.16.106.24,0,0,0,0,0,0,0,False,False,False,0,20,553,64,0x97ac,0,0,0,0x964b,34964,533,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:2f:87:be:29:01:00:10:10:8d:0e:28:63:36:9a:90:b3:00:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:bd:01:00:00:00:00:a9:01:00:00:a9:01:00:00:a9:01:00:00:00:00:00:00:a9:01:00:00:01:01:00:41:01:00:00:01:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:02:28:63:36:9a:90:b3:de:a0:00:00:6c:97:11:d1:82:71:00:64:01:0e:00:2a:00:00:00:11:02:58:88:92:00:0b:66:65:73:74:6f:2d:73:70:73:2d:31:01:02:00:56:01:00:00:01:00:01:88:92:00:00:00:02:00:28:80:01:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:00:01:00:02:00:01:00:25:01:02:00:56:01:00:00:02:00:02:88:92:00:00:00:02:00:28:80:20:00:20:00:02:00:02:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:01:00:02:00:01:00:05:00:05:00:00:00:01:00:00:00:00:80:00:00:01:00:00:80:01:00:02:00:00:80:02:00:03:00:01:00:01:00:04:01:04:00:4a:01:00:00:01:00:00:00:00:00:00:00:00:10:01:00:00:00:04:00:01:00:00:10:00:00:00:00:01:00:00:01:01:80:00:00:00:10:01:00:00:00:01:00:00:01:01:80:01:00:00:10:01:00:00:00:01:00:00:01:01:80:02:00:00:10:01:00:00:00:01:00:00:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:01:00:00:00:02:00:00:00:01:00:01:00:00:00:01:00:01:00:01:00:20:01:01:01:04:00:20:01:00:00:01:00:00:00:00:00:02:00:00:00:03:00:00:00:01:00:01:00:00:00:02:00:02:00:02:00:20:01:01:01:03:00:16:01:00:00:01:88:92:00:00:00:00:00:01:00:03:00:01:01:00:c0:00:a0:00,53428,0,0
3684109,Profinet,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56192,0
3684121,Profinet,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56256,0
3684134,Profinet,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56320,0
3684135,Profinet,DCE RPC CONNECT RESPONSE,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,198,64,0x4ddf,0,0,0,0xa96d,54485,178,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:b2:93:76:2c:01:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:01:00:00:00:00:46:00:00:00:a9:01:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:02:54:e3:b0:00:55:b7:88:92:81:02:00:08:01:00:00:01:00:01:80:01:81:02:00:08:01:00:00:02:00:02:80:20:81:03:00:08:01:00:00:01:00:02:01:00,49152,0,0
3684145,Profinet,DCE RPC CONTROL REQUEST,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x9de6,0,0,0,0x722b,49152,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:b2:93:76:2c:01:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:02:00:00:00:01:00:00,54485,0,0
3684150,Profinet,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56384,0
3684153,Profinet,DCE RPC CONNECT RESPONSE,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,198,64,0x4de2,0,0,0,0xbd2a,53428,178,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:2f:87:be:29:01:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:01:00:00:00:00:46:00:00:00:a9:01:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:02:54:e3:b0:00:55:b1:88:92:81:02:00:08:01:00:00:01:00:01:80:01:81:02:00:08:01:00:00:02:00:02:80:20:81:03:00:08:01:00:00:01:00:02:01:00,49152,0,0
3684162,Profinet,DCE RPC CONTROL REQUEST,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,172.16.106.11,172.16.106.24,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0xf18d,0,0,0,0x85e2,49152,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:2f:87:be:29:01:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:02:00:00:00:01:00:00,53428,0,0
3684167,Profinet,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56448,0
3684183,Profinet,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56512,0
3684199,Profinet,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56576,0
3684202,Profinet,DCE RPC CONTROL RESPONSE,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e04,0,0,0,0x0a21,54485,140,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:b2:93:76:2c:01:00:10:10:b0:e9:ac:64:17:03:4f:c5:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:00:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:81:10:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:02:00:00:00:08:00:00,49152,0,0
3684219,Profinet,DCE RPC CONTROL RESPONSE,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e07,0,0,0,0x1dd8,53428,140,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:2f:87:be:29:01:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:00:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:81:10:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:02:00:00:00:08:00:00,49152,0,0
3684356,Profinet,DCE RPC CONTROL REQUEST,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,172.16.106.25,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e03,0,0,0,0x92ec,34964,140,04:00:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:2b:ed:00:28:00:00:00:10:80:00:54:e3:b0:00:55:b7:00:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:af:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:01:12:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:02:00:00:00:02:00:00,49152,0,0
3684363,Profinet,DCE RPC CONTROL RESPONSE,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,172.16.106.13,172.16.106.25,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4efb,0,0,0,0x68c3,49152,140,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:2b:ed:00:28:00:00:00:10:80:00:54:e3:b0:00:55:b7:08:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:00:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:81:12:00:1c:01:00:00:00:bb:32:d6:6b:43:7c:cc:4d:8c:7c:7e:7a:20:92:ee:85:00:02:00:00:00:08:00:00,63414,0,0
3684374,Profinet,DCE RPC CONTROL REQUEST,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e06,0,0,0,0xc0ad,34964,140,04:00:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:0e:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:6e:67:1d:28:00:00:00:10:80:00:54:e3:b0:00:55:b1:00:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:af:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:01:12:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:02:00:00:00:02:00:00,49152,0,0
3684381,Profinet,DCE RPC CONTROL RESPONSE,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,172.16.106.11,172.16.106.24,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x0c51,0,0,0,0xc580,49152,140,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:0e:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:6e:67:1d:28:00:00:00:10:80:00:54:e3:b0:00:55:b1:09:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:00:00:00:00:20:00:00:00:af:00:00:00:00:00:00:00:20:00:00:00:81:12:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:02:00:00:00:08:00:00,51130,0,0
3817949,ARP,REPLY,ac:64:17:35:60:50,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825463,ARP,REPLY,ac:64:17:35:60:50,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855054,ARP,REQUEST,28:63:36:a9:ac:eb,ff:ff:ff:ff:ff:ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855057,ARP,REPLY,ac:64:17:35:60:50,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960417,ARP,REQUEST,28:63:36:a9:de:e6,ff:ff:ff:ff:ff:ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960423,ARP,REPLY,ac:64:17:35:60:50,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299400,ARP,REPLY,ac:64:17:35:60:50,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306903,ARP,REPLY,ac:64:17:35:60:50,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341299,ARP,REQUEST,28:63:36:a9:ac:eb,ff:ff:ff:ff:ff:ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341302,ARP,REPLY,ac:64:17:35:60:50,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397642,ARP,REPLY,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397646,Profinet,DCE RPC WRITE REQUEST,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,172.16.106.11,172.16.106.24,0,0,0,0,0,0,0,False,False,False,0,20,196,64,0xaa98,0,0,0,0x419c,49152,176,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:2f:87:be:29:01:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:02:00:00:00:03:00:ff:ff:ff:ff:58:00:00:00:00:00:44:00:00:00:44:00:00:00:44:00:00:00:00:00:00:00:44:00:00:00:00:08:00:3c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:00:00:00:00:00:00:01:00:00:10:00:00:00:00:04:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:80:00:00:e3,53428,0,0
4397664,Profinet,DCE RPC WRITE RESPONSE,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,192,64,0x4de5,0,0,0,0x8a84,53428,172,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:2f:87:be:29:01:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:02:00:00:00:03:00:ff:ff:ff:ff:54:00:00:00:00:01:00:00:00:00:40:00:00:00:44:00:00:00:00:00:00:00:40:00:00:00:80:08:00:3c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:00:00:00:00:00:00:01:00:00:10:00:00:00:00:04:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00,49152,0,0
4446660,ARP,REQUEST,28:63:36:a9:de:e6,ff:ff:ff:ff:ff:ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446662,ARP,REPLY,ac:64:17:35:60:50,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477290,Profinet,PN DCP SET REQUEST,00:50:56:c0:00:01,54:e3:b0:00:55:b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477308,Profinet,ACYCLIC IO ALARM LOW,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477311,Profinet,ACYCLIC IO ALARM LOW,ac:64:17:03:4f:c5,54:e3:b0:00:55:b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477319,Profinet,PN DCP SET SUCCESS,54:e3:b0:00:55:b7,00:50:56:c0:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4487892,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4505471,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4523037,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4540593,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4558158,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4575715,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4593276,Profinet,PN DCP IDENTIFY REQUEST,ac:64:17:03:4f:c5,01:0e:cf:00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4775259,Profinet,PN DCP SET REQUEST,00:50:56:c0:00:01,54:e3:b0:00:55:b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4775277,Profinet,PN DCP SET SUCCESS,54:e3:b0:00:55:b7,00:50:56:c0:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4786462,Profinet,PN DCP IDENTIFY RESPONSE SUCCESS,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793497,ARP,REPLY,54:e3:b0:00:55:b7,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
